idSiniestro,NumVictimas,Anio,Mes,Dia,H,LugarHecho,TipoDeCalle,Calle,Cruce,Comuna,PosX,PosY,Participantes,Victima,Acusado,DiaSemana,Rol,Sexo,Edad,FechaFallecimiento,RangoHorario,Semestre
2021-0030,1,2021,Abril,3,18.0,FINOCHIETTO ENRIQUE DR. 1623,CALLE,FINOCHIETTO ENRIQUE DR.,Sin Cruce,4,-58.38685612,-34.63455776,PEATON-PASAJEROS,PEATON,PASAJEROS,Sábado,PEATON,MASCULINO,36.0,2021-04-07 00:00:00,noche,1
2021-0031,1,2021,Abril,7,10.0,9 DE JULIO AV. E INDEPENDENCIA AV.,AVENIDA,9 DE JULIO AV.,Con Cruce,1,-58.38113667,-34.61765323,PEATON-CARGAS,PEATON,CARGAS,Miércoles,PEATON,FEMENINO,68.0,2021-04-11 00:00:00,mañana,1
2021-0032,1,2021,Abril,10,19.0,"AU CANTILO Y GUIRALDES, INT.",AUTOPISTA,"CANTILO, INT.",Con Cruce,13,-58.44112678,-34.54538956,PEATON-MOTO,PEATON,MOTO,Sábado,PEATON,MASCULINO,60.0,2021-04-29 00:00:00,noche,1
2021-0033,1,2021,Abril,14,17.0,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,AUTOPISTA,AUTOPISTA 25 DE MAYO,Sin Cruce,5,-58.41595919,-34.62743346,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,Miércoles,CONDUCTOR,MASCULINO,33.0,2021-04-14 00:00:00,tarde,1
2021-0034,1,2021,Abril,19,14.0,"ALCORTA, AMANCIO AV. y ZAVALETA",AVENIDA,"ALCORTA, AMANCIO AV.",Con Cruce,4,-58.40184094,-34.64546845,MOTO-CARGAS,MOTO,CARGAS,Lunes,PASAJERO_ACOMPAÑANTE,FEMENINO,26.0,2021-04-19 00:00:00,tarde,1
2021-0035,1,2021,Mayo,3,9.0,"JANER, ANA MARIA Y LAFUENTE AV.",AVENIDA,"JANER, ANA MARIA",Con Cruce,8,-58.44642231,-34.65679806,MOTO-CARGAS,MOTO,CARGAS,Lunes,CONDUCTOR,MASCULINO,24.0,2021-05-03 00:00:00,mañana,1
2021-0036,1,2021,Mayo,9,6.0,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,11,-58.52340614,-34.59798754,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Domingo,CONDUCTOR,MASCULINO,36.0,2021-05-09 00:00:00,mañana,1
2021-0037,1,2021,Mayo,11,7.0,"MONROE Y BALBIN, RICARDO, DR. AV.",AVENIDA,MONROE,Con Cruce,13,-58.46649069,-34.56219075,PEATON-PASAJEROS,PEATON,PASAJEROS,Martes,PEATON,FEMENINO,58.0,2021-05-11 00:00:00,mañana,1
2021-0038,1,2021,Mayo,14,11.0,"JUSTO, JUAN B. AV. Y SANTA FE AV.",AVENIDA,"JUSTO, JUAN B. AV.",Con Cruce,14,-58.42653328,-34.57816791,MOTO-CARGAS,MOTO,CARGAS,Viernes,CONDUCTOR,FEMENINO,44.0,2021-05-14 00:00:00,mañana,1
2021-0039,1,2021,Mayo,15,12.0,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,OLIDEN,Con Cruce,9,-58.50407099,-34.65303372,BICICLETA-AUTO,BICICLETA,AUTO,Sábado,CICLISTA,MASCULINO,86.0,2021-06-05 00:00:00,tarde,1
2021-0040,1,2021,Mayo,20,5.0,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,13,-58.46743471,-34.53476874,MOTO-AUTO,MOTO,AUTO,Jueves,CONDUCTOR,MASCULINO,27.0,2021-05-20 00:00:00,madrugada,1
2021-0041,1,2021,Mayo,20,8.0,DEL LIBERTADOR AV. Y CASARES AV.,AVENIDA,DEL LIBERTADOR AV.,Con Cruce,14,-58.40986646,-34.57728060,PEATON-PASAJEROS,PEATON,PASAJEROS,Jueves,PEATON,MASCULINO,75.0,2021-05-20 00:00:00,mañana,1
2021-0042,1,2021,Mayo,21,5.0,RIVADAVIA AV. 10900,AVENIDA,RIVADAVIA AV.,Sin Cruce,9,-58.51739138,-34.63931792,PEATON-PASAJEROS,PEATON,PASAJEROS,Viernes,PEATON,MASCULINO,39.0,2021-05-21 00:00:00,madrugada,1
2021-0043,1,2021,Mayo,22,18.0,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",Con Cruce,9,-58.50719962,-34.65556223,PEATON-AUTO,PEATON,AUTO,Sábado,PEATON,MASCULINO,50.0,2021-05-22 00:00:00,noche,1
2021-0044,1,2021,Mayo,25,2.0,"PERON, EVA AV. Y ACOSTA, MARIANO",AVENIDA,"PERON, EVA AV.",Con Cruce,9,-58.46712311,-34.64600222,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Martes,PASAJERO_ACOMPAÑANTE,MASCULINO,21.0,2021-05-25 00:00:00,madrugada,1
2021-0045,1,2021,Mayo,26,17.0,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Sin Cruce,4,-58.37709334,-34.64035082,MULTIPLE,MOTO,MULTIPLE,Miércoles,CONDUCTOR,MASCULINO,22.0,2021-05-26 00:00:00,tarde,1
2021-0046,1,2021,Mayo,31,2.0,EL CANO AV. Y GUZMAN AV.,AVENIDA,ELCANO AV.,Con Cruce,15,-58.46033141,-34.58569883,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,Lunes,PASAJERO_ACOMPAÑANTE,MASCULINO,20.0,2021-05-31 00:00:00,madrugada,1
2021-0047,1,2021,Junio,2,16.0,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,"VEDIA, AGUSTIN DE",Con Cruce,4,-58.42190745,-34.65633192,MOTO-AUTO,MOTO,AUTO,Miércoles,CONDUCTOR,MASCULINO,59.0,2021-06-02 00:00:00,tarde,1
2021-0048,1,2021,Junio,3,9.0,CAPDEVILLA Y CONGRESO AV.,AVENIDA,CAPDEVILA,Con Cruce,12,-58.49026573,-34.56981410,BICICLETA-AUTO,BICICLETA,AUTO,Jueves,CICLISTA,MASCULINO,44.0,2021-06-23 00:00:00,mañana,1
2021-0049,1,2021,Junio,3,20.0,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Sin Cruce,8,-58.45410344,-34.66902702,AUTO-AUTO,AUTO,AUTO,Jueves,CONDUCTOR,MASCULINO,74.0,2021-06-03 00:00:00,noche,1
2021-0050,1,2021,Junio,10,13.0,DEL LIBERTADOR AV. 5958,AVENIDA,DEL LIBERTADOR AV.,Sin Cruce,13,-58.44751621,-34.55719892,MOTO-PASAJEROS,MOTO,PASAJEROS,Jueves,CONDUCTOR,MASCULINO,56.0,2021-06-10 00:00:00,tarde,1
2021-0051,1,2021,Junio,15,19.0,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,27 DE FEBRERO AV.,Con Cruce,4,-58.42040352,-34.66005171,PEATON-CARGAS,PEATON,CARGAS,Martes,PEATON,MASCULINO,73.0,2021-06-16 00:00:00,noche,1
2021-0052,1,2021,Junio,20,5.0,"PAZ, GRAL. AV. 14723",AVENIDA,"PAZ, GRAL. AV.",Sin Cruce,8,-58.49530249,-34.68010798,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Domingo,PASAJERO_ACOMPAÑANTE,FEMENINO,19.0,2021-06-20 00:00:00,madrugada,1
2021-0053,1,2021,Junio,20,12.0,CORRIENTES AV. 5783,AVENIDA,CORRIENTES AV.,Sin Cruce,15,-58.44399875,-34.59477360,PEATON-BICICLETA,PEATON,BICICLETA,Domingo,PEATON,MASCULINO,58.0,2021-06-30 00:00:00,tarde,1
2021-0054,1,2021,Junio,22,14.0,TABARE Y EREZCANO,CALLE,TABARE,Con Cruce,4,-58.42759813,-34.65463857,MOTO-CARGAS,MOTO,CARGAS,Martes,CONDUCTOR,MASCULINO,41.0,2021-06-22 00:00:00,tarde,1
2021-0055,1,2021,Junio,29,12.0,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,CORRIENTES AV.,Con Cruce,3,-58.40547222,-34.60456293,MOTO-CARGAS,MOTO,CARGAS,Martes,PASAJERO_ACOMPAÑANTE,MASCULINO,47.0,2021-06-29 00:00:00,tarde,1
2021-0056,1,2021,Julio,9,23.0,"CORRALES Y MORENO, PERITO AV.",AVENIDA,CORRALES,Con Cruce,4,-58.42473018,-34.65008280,BICICLETA-AUTO,BICICLETA,AUTO,Viernes,CICLISTA,MASCULINO,60.0,2021-07-09 00:00:00,noche,2
2021-0057,1,2021,Julio,10,23.0,"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE",AUTOPISTA,AUTOPISTA ARTURO ILLIA,Sin Cruce,2,-58.39257023,-34.57563957,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,Sábado,CONDUCTOR,MASCULINO,46.0,2021-07-10 00:00:00,noche,2
2021-0058,1,2021,Julio,21,0.0,AV. GRAL. PAZ Y VEDIA,AVENIDA,"PAZ, GRAL. AV.",Con Cruce,12,-58.48941042,-34.54596153,PEATON-AUTO,PEATON,AUTO,Miércoles,PEATON,MASCULINO,24.0,2021-07-21 00:00:00,madrugada,2
2021-0059,1,2021,Julio,22,1.0,"GARAY, JUAN DE AV. 2269",AVENIDA,"GARAY, JUAN DE AV.",Sin Cruce,3,-58.39640740,-34.62783085,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,Jueves,PASAJERO_ACOMPAÑANTE,FEMENINO,44.0,2021-07-22 00:00:00,madrugada,2
2021-0060,1,2021,Julio,22,12.0,"SALGUERO, JERONIMO Y RIVADAVIA AV.",AVENIDA,"SALGUERO, JERONIMO",Con Cruce,5,-58.41971993,-34.61112240,PEATON-PASAJEROS,PEATON,PASAJEROS,Jueves,PEATON,FEMENINO,80.0,2021-07-22 00:00:00,tarde,2
2021-0061,1,2021,Julio,24,9.0,"MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.",AVENIDA,"MORENO, PERITO AV.",Con Cruce,4,-58.40544588,-34.65012801,PEATON-CARGAS,PEATON,CARGAS,Sábado,PEATON,FEMENINO,55.0,2021-07-24 00:00:00,mañana,2
2021-0062,1,2021,Julio,27,7.0,LA PLATA AV. 2723,AVENIDA,LA PLATA AV.,Sin Cruce,4,-58.42003882,-34.64645957,AUTO-CARGAS,AUTO,CARGAS,Martes,CONDUCTOR,MASCULINO,73.0,2021-07-27 00:00:00,mañana,2
2021-0063,1,2021,Agosto,2,4.0,"ALBERDI, JUAN BAUTISTA AV. 2906",AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",Sin Cruce,7,-58.46851293,-34.63348678,AUTO-AUTO,AUTO,AUTO,Lunes,PASAJERO_ACOMPAÑANTE,FEMENINO,31.0,2021-08-02 00:00:00,madrugada,2
2021-0064,1,2021,Agosto,2,20.0,"PAZ, GRAL. AV. Y TONELERO",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,9,-58.52931141,-34.65422917,PEATON-CARGAS,PEATON,CARGAS,Lunes,PEATON,MASCULINO,37.0,2021-08-03 00:00:00,noche,2
2021-0065,1,2021,Agosto,6,8.0,Av. SAN JUAN Y AV. LA PLATA,AVENIDA,SAN JUAN AV.,Con Cruce,6,-58.42675754,-34.62699730,PEATON-PASAJEROS,PEATON,PASAJEROS,Viernes,PEATON,FEMENINO,63.0,2021-08-10 00:00:00,mañana,2
2021-0066,1,2021,Agosto,6,20.0,Av. LOPE DE VEGA Y AV. GRAL. PAZ,AVENIDA,LOPE DE VEGA AV.,Con Cruce,11,-58.52933723,-34.61098186,PEATON-PASAJEROS,PEATON,PASAJEROS,Viernes,PEATON,MASCULINO,59.0,2021-08-09 00:00:00,noche,2
2021-0067,1,2021,Agosto,8,9.0,"AU FRONDIZI KM 2,9 (ALTURA BRASIL)",AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Sin Cruce,1,-58.37910943,-34.62764718,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Domingo,CONDUCTOR,MASCULINO,27.0,2021-08-08 00:00:00,mañana,2
2021-0068,1,2021,Agosto,15,6.0,"BEIRO, FRANCISCO AV. 5071",AVENIDA,"BEIRO, FRANCISCO AV.",Sin Cruce,11,-58.52161176,-34.61164474,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Domingo,CONDUCTOR,MASCULINO,39.0,2021-08-15 00:00:00,mañana,2
2021-0069,1,2021,Agosto,20,17.0,AV. SANTA FE 3428,AVENIDA,SANTA FE AV.,Sin Cruce,14,-58.41354692,-34.58697680,PEATON-AUTO,PEATON,AUTO,Viernes,PEATON,MASCULINO,17.0,2021-08-21 00:00:00,tarde,2
2021-0070,1,2021,Agosto,28,8.0,"CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.",AVENIDA,"CHILAVERT, MARTINIANO, CORONEL",Con Cruce,8,-58.43960781,-34.65470804,MOTO-CARGAS,MOTO,CARGAS,Sábado,CONDUCTOR,MASCULINO,31.0,2021-08-28 00:00:00,mañana,2
2021-0071,1,2021,Agosto,31,16.0,SAN LUIS 2730,CALLE,SAN LUIS,Sin Cruce,3,-58.40454610,-34.60003693,PEATON-MOTO,PEATON,MOTO,Martes,PEATON,MASCULINO,88.0,2021-09-01 00:00:00,tarde,2
2021-0072,1,2021,Septiembre,1,19.0,CALLAO AV. Y PARAGUAY,AVENIDA,CALLAO AV.,Con Cruce,2,-58.39303911,-34.59871111,PEATON-AUTO,PEATON,AUTO,Miércoles,PEATON,FEMENINO,57.0,2021-09-01 00:00:00,noche,2
2021-0073,1,2021,Septiembre,18,12.0,"DEL LIBERTADOR AV. Y AGOTE, LUIS DR.",AVENIDA,DEL LIBERTADOR AV.,Con Cruce,2,-58.39391034,-34.58405348,BICICLETA-AUTO,BICICLETA,AUTO,Sábado,CICLISTA,FEMENINO,76.0,2021-09-18 00:00:00,tarde,2
2021-0074,1,2021,Septiembre,20,15.0,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,12,-58.50073810,-34.54979510,MULTIPLE,MOTO,MULTIPLE,Lunes,CONDUCTOR,MASCULINO,55.0,2021-09-20 00:00:00,tarde,2
2021-0075,1,2021,Septiembre,21,14.0,SALTA Y BRASIL,CALLE,SALTA,Con Cruce,1,-58.38281301,-34.62786038,PEATON-CARGAS,PEATON,CARGAS,Martes,PEATON,MASCULINO,65.0,2021-09-21 00:00:00,tarde,2
2021-0076,1,2021,Octubre,16,6.0,"MORENO, PERITO AV. 2152",AVENIDA,"MORENO, PERITO AV.",Sin Cruce,7,-58.43980799,-34.65094083,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Sábado,CONDUCTOR,MASCULINO,31.0,2021-10-16 00:00:00,mañana,2
2021-0077,1,2021,Octubre,18,7.0,DIRECTORIO AV. 1169,AVENIDA,DIRECTORIO AV.,Sin Cruce,6,-58.44402387,-34.62933109,MOTO-CARGAS,MOTO,CARGAS,Lunes,CONDUCTOR,FEMENINO,31.0,2021-10-18 00:00:00,mañana,2
2021-0078,1,2021,Octubre,23,6.0,INDEPENDENCIA AV. Y LA PLATA AV.,AVENIDA,INDEPENDENCIA AV.,Con Cruce,6,-58.42779702,-34.62207347,MOTO-PASAJEROS,MOTO,PASAJEROS,Sábado,CONDUCTOR,MASCULINO,22.0,2021-10-23 00:00:00,mañana,2
2021-0079,1,2021,Octubre,25,3.0,TUCUMAN 3112,CALLE,TUCUMAN,Sin Cruce,3,-58.40944147,-34.60097942,PEATON-AUTO,PEATON,AUTO,Lunes,PEATON,MASCULINO,42.0,2021-10-25 00:00:00,madrugada,2
2021-0080,1,2021,Octubre,28,16.0,ARENALES Y 9 DE JULIO AV.,AVENIDA,ARENALES,Con Cruce,1,-58.38277479,-34.59430160,MOTO-AUTO,MOTO,AUTO,Jueves,CONDUCTOR,MASCULINO,32.0,2021-10-28 00:00:00,tarde,2
2021-0081,1,2021,Noviembre,2,13.0,AU FRONDIZI SUBIDA BRANDSEN,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Sin Cruce,4,-58.37627355,-34.63800916,MOTO-CARGAS,MOTO,CARGAS,Martes,CONDUCTOR,MASCULINO,26.0,2021-11-02 00:00:00,tarde,2
2021-0082,1,2021,Noviembre,6,4.0,AU 25 DE MAYO KM7 (ALTURA PASCO),AUTOPISTA,AUTOPISTA 25 DE MAYO,Sin Cruce,3,-58.39591856,-34.62453459,MOTO-AUTO,MOTO,AUTO,Sábado,CONDUCTOR,MASCULINO,38.0,2021-11-06 00:00:00,madrugada,2
2021-0083,1,2021,Noviembre,9,0.0,CABILDO AV. Y OLAZABAL,AVENIDA,CABILDO AV.,Con Cruce,13,-58.45829717,-34.56015762,MOTO-AUTO,MOTO,AUTO,Martes,CONDUCTOR,MASCULINO,30.0,2021-11-09 00:00:00,madrugada,2
2021-0084,1,2021,Noviembre,11,3.0,TAPALQUE Y BRUIX AV.,AVENIDA,TAPALQUE,Con Cruce,9,-58.49142611,-34.64584795,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,Jueves,CONDUCTOR,MASCULINO,32.0,2021-11-11 00:00:00,madrugada,2
2021-0085,1,2021,Noviembre,20,18.0,"PAZ, GRAL. AV. Y EZEIZA",AVENIDA,"PAZ, GRAL. AV.",Con Cruce,12,-58.51271409,-34.57786555,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,Sábado,CONDUCTOR,MASCULINO,49.0,2021-11-20 00:00:00,noche,2
2021-0086,1,2021,Noviembre,25,10.0,RIVADAVIA AV. Y PUAN,AVENIDA,RIVADAVIA AV.,Con Cruce,6,-58.44864864,-34.62352826,PEATON-PASAJEROS,PEATON,PASAJEROS,Jueves,PEATON,MASCULINO,75.0,2021-11-25 00:00:00,mañana,2
2021-0087,1,2021,Noviembre,27,11.0,ESMERALDA 1359,CALLE,ESMERALDA,Sin Cruce,1,-58.37795815,-34.59167894,PEATON-BICICLETA,PEATON,BICICLETA,Sábado,PEATON,FEMENINO,73.0,2021-11-27 00:00:00,mañana,2
2021-0088,1,2021,Diciembre,1,15.0,AV. MOROE Y 3 DE FEBRERO,CALLE,MONROE,Con Cruce,13,-58.45531707,-34.55555257,MOTO-AUTO,MOTO,AUTO,Miércoles,CONDUCTOR,MASCULINO,45.0,2021-12-07 00:00:00,tarde,2
2021-0089,1,2021,Diciembre,2,1.0,AV. GAONA 3655,AVENIDA,GAONA AV.,Sin Cruce,11,-58.47633683,-34.62140594,MOTO-AUTO,MOTO,AUTO,Jueves,CONDUCTOR,MASCULINO,41.0,2021-12-11 00:00:00,madrugada,2
2021-0090,1,2021,Diciembre,10,11.0,AV. 9 DE JULIO Y LAVALLE,AVENIDA,9 DE JULIO AV.,Con Cruce,1,-58.38188582,-34.60256036,PEATON-PASAJEROS,PEATON,PASAJEROS,Viernes,PEATON,MASCULINO,73.0,2022-01-03 00:00:00,mañana,2
2021-0091,1,2021,Diciembre,11,23.0,BAIGORRIA Y VICTOR HUGO,CALLE,BAIGORRIA,Con Cruce,10,-58.51989389,-34.62284918,MOTO-AUTO,MOTO,AUTO,Sábado,CONDUCTOR,MASCULINO,24.0,2021-12-11 00:00:00,noche,2
2021-0092,1,2021,Diciembre,12,6.0,AV. RIVADAVIA Y AV. PUEYRREDON,AVENIDA,RIVADAVIA AV.,Con Cruce,3,-58.40596860,-34.61011987,PEATON-AUTO,PEATON,AUTO,Domingo,PEATON,FEMENINO,50.0,2021-12-12 00:00:00,mañana,2
2021-0093,1,2021,Diciembre,13,17.0,AV. RIESTRA Y MOM,AVENIDA,RIESTRA AV.,Con Cruce,7,-58.43353773,-34.64561636,MOTO-AUTO,MOTO,AUTO,Lunes,PASAJERO_ACOMPAÑANTE,FEMENINO,18.0,2021-12-18 00:00:00,tarde,2
2021-0094,1,2021,Diciembre,20,1.0,AU DELLEPIANE Y LACARRA,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",Con Cruce,9,-58.46739825,-34.65117757,MOTO-AUTO,MOTO,AUTO,Lunes,PASAJERO_ACOMPAÑANTE,FEMENINO,43.0,2021-12-20 00:00:00,madrugada,2
2021-0095,1,2021,Diciembre,30,0.0,AV. GAONA Y TERRADA,AVENIDA,GAONA AV.,Con Cruce,11,-58.47293407,-34.61984745,MOTO-CARGAS,MOTO,CARGAS,Jueves,CONDUCTOR,MASCULINO,27.0,2022-01-02 00:00:00,madrugada,2
2021-0096,1,2021,Diciembre,15,10.0,AV. EVA PERON 4071,AVENIDA,"PERON, EVA AV.",Sin Cruce,9,-58.47066794,-34.65021673,AUTO-CARGAS,AUTO,CARGAS,Miércoles,CONDUCTOR,MASCULINO,60.0,2021-12-20 00:00:00,mañana,2
2021-0097,1,2021,Noviembre,18,6.0,PADRE CARLOS MUJICA 709,CALLE,PADRE CARLOS MUJICA,Sin Cruce,1,-58.37976155,-34.58679619,BICICLETA-AUTO,BICICLETA,AUTO,Jueves,CICLISTA,MASCULINO,53.0,2021-11-19 00:00:00,mañana,2
